ID	StromalScore_mic	ImmuneScore_mic	ESTIMATEScore_mic	TumorPurity_mic	GSTO2_RNA	MGST1_RNA	PRDX6_RNA	ADH5_RNA	SLCO2A1_RNA	GSTA2_RNA	ADH1B_RNA	GGT1_RNA	GSTM4_RNA	GPX2_RNA	GPX1_RNA	ADH7_RNA	ADH4_RNA	PTGES_RNA	GPX5_RNA	GPX7_RNA	TRMT12_RNA	UBIAD1_RNA	GSTM1_RNA	SLCO1B1_RNA	GSTO1_RNA	GPX6_RNA	LTC4S_RNA	GSTA5_RNA	HMGCL_RNA	DHDDS_RNA	MGST3_RNA	GPX4_RNA	GSTK1_RNA	SLC7A9_RNA	GPX8_RNA	GPX3_RNA	GSTM2_RNA	ADH6_RNA	GGCT_RNA	MGST2_RNA	ADHFE1_RNA	GSTA3_RNA	AKR1C3_RNA	GSTM3_RNA	GGT7_RNA	HPGDS_RNA	COX10_RNA	SLCO1A2_RNA	SLCO1B3_RNA	ADH1C_RNA	GSTP1_RNA	GSTA1_RNA	ADH1A_RNA	GGT5_RNA	GGTLC2_RNA	ARID4B_RNA	GGT6_RNA	GSTA4_RNA	GSTZ1_RNA	GSTM5_RNA	GSR_RNA	HAGH_RNA	GSS_RNA	HAGHL_RNA	SLC25A39_RNA	ESD_RNA	ABCC5_RNA	SLC25A40_RNA	GGTLC1_RNA	GLO1_RNA	PDIA6_RNA	PRDX1_RNA	TMX3_RNA	PDIA4_RNA	PDIA5_RNA	PRDX3_RNA	PRDX5_RNA	P4HB_RNA	PRDX2_RNA	GLOD4_RNA	ALOX12_RNA	PDIA3_RNA	NADH_upmeta	Cysteinylglycine_upmeta	meta
LCS_511	-747.168870623609	2837.62519011353	2090.45631948992	0.612290490488028	3.68908645643101	4.89863067945929	8.72934948161796	7.49564391856381	7.26695522458573	5.48101495278832	7.02926733715736	7.26639386455098	7.55792235687121	4.92655735077638	7.84666659813933	4.29945377481002	8.90176392395417	5.7381518787317	3.53223999268999	6.25351372255972	5.96790551195908	6.88154584326284	6.62988661288474	7.91481810607126	6.05789930504193	3.56710325146469	6.18309450972346	4.95904847184982	7.48553462719532	6.8643824975632	4.7658818676699	9.07057715535212	7.31555019267065	6.5098227061267	3.97783491554571	7.02114959865134	6.17030033039819	7.58787237420463	5.66666944288143	6.16982212584014	6.55653467819142	3.82268635074644	7.31227063563527	4.39760911415677	5.87723393393069	3.31618807962022	6.33152257414085	3.73461780685269	10.2877970227773	7.12207324032205	6.73217267902275	5.66329530704558	9.67993390906595	6.5857739593421	7.19304821817515	7.02088906491551	5.15968355860052	6.21027682325357	5.49693587389383	4.837719497912	8.10437343833222	7.71361488460259	6.94801409841894	6.32505048445688	8.48701558530176	7.60566111527976	6.6740652793928	6.41009733107012	6.4790345841812	8.62034479294599	8.61380072507088	10.2102512161694	6.38424449616282	9.39254846222078	7.05633874224083	10.0323192464155	7.96940149641294	10.073639421683	7.81371911368339	6.11801099588808	4.8009935497883	10.2457347210364	12.2883	19.7311	18.6159
LCS_512	-1438.32455062577	1483.71956840484	45.3950177790673	0.818701290036842	3.52815531692973	6.53178271227331	8.34134092994399	6.62944865063358	5.56310831150462	6.59913996369357	9.14158026450438	6.36537851139692	7.1590352540581	7.90250415696127	8.7704358207846	4.80575254302764	7.51629651774009	6.15831901004997	4.13430769646069	4.71828926913452	6.18305452397987	7.41633820695744	5.5238822578311	9.15760189582467	6.85163554004308	3.9016424958332	6.66944532077691	5.36207691410962	9.25491455698085	7.22721601585053	5.051651230605	9.03431626208121	8.2290719678471	6.54417458717437	3.49831477315024	8.71132211067411	5.54292583343021	6.54890525431488	6.490204579589	5.82700065158637	8.55055141450064	4.57169984523517	7.02113591088218	6.82547269175796	6.03060775047732	3.54932407112608	6.07221901448503	3.10137440505288	9.67101503064689	8.37314178679049	6.86702734425128	7.60566235577318	8.0173636852803	6.81343427958387	6.87152685320626	6.37531496891509	5.91221258738824	4.76450009482607	6.09143677215992	4.81850491782192	8.8421459301362	8.21367884201004	7.1241062573207	6.83026247881364	8.47866007202153	7.40902250821984	6.28650387701807	6.12436834821623	6.32686569064392	7.43008396040865	8.38417627681822	10.2288291057278	5.94376698336359	9.27183474144901	6.92154864119763	9.1036990678329	8.60710462631537	10.0209771935236	7.44850065272466	5.74205836811408	5.39170887859506	10.349148622683	15.696	21.758	27.8181
LCS_513	-1114.92092951233	1515.53941761458	400.618488102249	0.787660787287152	5.20068829113748	5.69020063770401	7.77243153624267	7.22060131380863	6.13359891173883	4.50187520523061	10.1122195432396	6.56721304690037	6.07051213858595	7.16154244761792	7.41921916411934	4.75689299304755	7.600897829068	5.99313643924102	3.519448915175	5.07420118924811	5.61485943190464	6.6893672178424	5.69214121435609	8.52263482768116	6.59939085811176	3.69054891662328	6.62553566575689	5.09113408706821	7.04613662958637	6.37793621838753	5.19862924161098	8.46491480538411	7.00268166354281	6.75555966504555	3.64127544314332	6.12123008058508	5.48828583642622	8.56885638775994	5.63441368321162	6.5167768061449	4.88739068203029	3.91346945858223	6.92535919550556	4.36134756623979	5.95005851806295	3.46283668709733	6.21695110153258	3.05944594257748	6.37530585776127	10.0141858193456	6.87719916324305	4.05460972738412	9.92253225991521	6.92193971916418	7.09707569763153	6.97812169568774	5.68775671203253	5.96565727378391	5.97424359592634	4.77694188477315	8.56989832675207	8.02613312054637	6.84727693885885	6.88397678760474	8.11506460071967	6.83165550777239	5.97920775916041	5.46516085240082	6.64454802642215	6.49974261792805	7.98368643860226	8.9974858148269	6.0558566613822	8.83902731218142	7.92998166620782	9.05740151134703	8.27722755966985	9.68436964343771	6.74008758652222	5.81094300879135	5.47205786304616	9.78630490136542	12.2883	19.9128	24.6119
LCS_514	-1843.02128116645	-95.5286535184085	-1938.54993468486	0.949099890773949	3.42789212074252	7.505505078394	8.72275819547011	7.17297079211218	6.06826059072214	9.58311403724219	11.5179763248941	6.19166303464451	6.17433601842083	5.83061523371476	8.25358401771648	4.61276344255374	10.6487671473939	5.61782377112325	3.73508840652982	4.89585425271852	5.98118864538204	7.82228164454536	5.36938984925741	11.0296386073074	6.19408655751426	3.36721939003543	6.35065552117835	6.47653223329564	8.79899370010819	6.39223101372526	5.46543782471673	9.68376779920055	8.16745411244962	6.24227780845097	3.60741107986312	8.39970503995013	5.27690760670619	8.3463378780733	5.93877136129419	6.35248570767177	8.54821370179177	6.20389942815878	7.83903451413146	4.29378345000802	5.59181814803345	3.42847734029823	6.37757284552205	3.12956976751526	4.64595860855815	11.0229402641966	6.4712219455737	9.38526659531825	10.2755969074658	6.53945961986473	6.69485544858348	6.63483471922473	5.60675848537438	6.32028278604941	5.84918403061438	4.56243800794041	7.80051870781541	9.16903686455486	6.82335354973966	6.51924788716528	8.29494499661021	7.40318549224177	5.92834981459112	5.95825664784237	6.38800608042079	7.6847808446773	8.53555907836044	9.79162451670646	7.02340836277517	9.18465367058452	7.45815856654292	9.82887030544237	8.14388108173191	10.3452296712912	7.45968091521631	5.94218381318242	5.20712142178605	10.409085045609	12.2883	21.1104	28.4527
LCS_515	-337.529136913069	1886.7433412681	1549.21420435503	0.673107311739951	4.66232932131662	5.98141994921795	8.62741323370039	7.6215702996093	6.92612853353728	8.39456680570129	10.6485378213161	6.72933594518151	6.72318363597222	7.53633491823086	7.62253324419867	4.34231934169789	10.3263634740977	6.03524777468348	3.70705762335884	5.46713851433302	6.24132764380269	6.7816608563214	5.28399357720538	10.5244310617397	6.41660605397384	3.6238111927534	6.40787742164268	5.90186434479862	7.38247561428394	6.46944823199481	5.28195495778109	9.12893097910633	7.25823767046812	6.64072258865752	3.85928590951067	7.07091639080628	5.20368031487222	8.52701102167318	6.70344573223149	6.73803340564608	7.44693298279527	5.04226325993577	6.98470671479359	5.50100550966436	5.78669211060106	3.51591673637781	6.68218523472658	2.93509877915464	9.66466366098125	9.37313743699545	6.6127010856659	8.70805107809633	10.2920949147586	6.86747303110617	7.26309964711829	7.52601375611816	5.45034022983109	6.21607274151018	5.59044072385718	4.53385112457793	7.38656086754238	7.71199078075029	7.14058716152165	6.57709365818122	8.02713201920842	7.20762993592305	5.97686598371178	5.75423796456388	6.53649816061211	8.36185200045708	7.81477331396764	8.95333506615939	5.87242809284005	8.73383837376423	8.0253738951976	9.16333633029556	7.98953813790768	9.40659596227623	7.59005442086792	6.16742620342273	5.00532870297143	9.94160214401473	19.4148	21.7078	28.7081
LCS_516	-1496.26422088716	391.706039614699	-1104.55818127246	0.903533688588042	3.94376039270629	7.14012237769896	9.61630687779252	7.48755871017995	5.97171887117324	8.42492974644167	12.1017420311583	6.01015638327282	9.27557865962016	7.23657259680326	7.72969902440876	4.67215661692957	11.1047670674305	5.4845973016336	3.80813246122304	4.67734599853731	6.3988885066433	7.06666835582142	8.87825187989353	10.5976630533028	7.12477032377781	4.13935295464979	6.20172364506645	5.93096042630512	9.12547709976504	7.01922920016842	6.14692931953168	9.57145429241144	8.48126000420068	6.64036031974502	3.45017521697807	7.85958736381572	6.6789356923008	10.0722882878442	6.05900586373065	6.9944357782499	9.66251172891396	5.18915410183958	7.42928471533444	4.49375552557634	5.95686383953321	3.53466961802733	6.80373800920186	3.00438315136364	11.5631269790842	11.3260616927308	6.40693145745504	8.3729397044246	10.5391905894566	6.51444522603707	6.49137272666897	7.26910413240173	5.30738800850356	6.11876545240415	6.53313639056496	5.4584199019558	8.28699685878313	8.68513560780335	7.02975368075355	6.44616038885649	8.00607764396229	7.96526693932062	6.20369583062921	6.26880459943205	6.19658616937704	7.44349004420533	7.96616577105937	10.5487257436381	6.41679540899168	8.64535957068394	7.22543633719396	9.98468960955402	7.55533414286742	10.0558729781124	7.65265650436798	5.59420359484685	5.29255994550161	9.89239393675694	16.9873	17.0204	28.6661
LCS_517	-814.740814285405	1942.36460270668	1127.62378842127	0.717556039365337	3.52061898710951	7.67397722583882	9.81183984958628	7.51183195366486	6.53003546912009	9.68971305667199	11.5088629416039	5.96533743559312	8.20723035651407	8.24781865783164	7.44447998111897	4.36079027188496	9.8251998256829	5.61156734976832	3.68901940211177	4.65607113450651	5.94352350749135	7.08059701239589	5.68123013764697	10.5165043741278	7.29383237491297	4.00268276626488	6.51873395039373	6.19239517980543	8.52998111341986	6.40151690147109	6.64928814369551	10.0620472105317	7.91507962341145	7.32560232741346	3.29334796367095	8.54207713955207	5.76836384637092	7.99849001818129	6.20715761268683	6.78614243242383	8.9979755597335	6.04631089702178	8.446314765229	3.61384173792723	5.86797520619658	3.38327053777473	6.91805428392533	3.25133194369037	4.04053995255181	10.8238048980503	6.30913296755669	9.40129138805976	9.93218356659401	6.68512478631629	6.73261420355226	7.35419091170221	5.51869548067921	6.04729334186414	5.94163071281057	4.79575419540744	8.98541237494169	8.17459176014383	7.14473888769376	6.70604643749418	8.00156606860596	7.25954416887896	5.89315861231306	6.21313283911282	6.14823461208337	7.77677555510369	7.98031387720886	9.58832001442458	6.43105573760975	9.05467251372958	7.87334809385002	9.04819030690633	8.01880499204444	9.7500496974923	7.91098460653351	6.01758006170718	5.14632007572473	10.149049321212	19.0355	22.3897	30.1426
LCS_518	-170.056475920447	2055.63108749102	1885.57461157057	0.635787728125185	3.91879008190844	6.75683135475941	8.29694689746022	6.98232329359002	5.50231532421214	6.15167534575673	9.68065050728566	6.21069114652213	8.67803145678651	7.70096942063066	7.8729283425877	4.78519881844504	9.00743332290853	5.37368521269804	3.58389124188397	4.58917367357112	5.63272725282238	7.19593901565668	6.53975766640976	9.00195327975153	6.61914710009422	3.67495782560268	6.1519351691195	5.04043683603725	8.27417586353437	7.28256231519508	5.6602203877322	8.79576162876575	7.10465901763977	5.93401135325568	4.32969621994679	8.61482216778	6.20509637465057	7.83790333180381	6.27723868063463	6.44169206878929	8.42275214200185	4.10104640345385	7.35546543628948	5.91427245844925	6.14881968068481	3.55739346009667	7.53327146750422	3.05376156470113	4.32598892653911	8.06829964130411	6.60366497145626	7.02464297845096	9.66639767242616	6.60084790121551	6.72944681097399	7.09085255909212	5.31202221476448	6.44494993853186	5.98330790151323	4.97952634736376	8.46905799138834	7.78762362867724	6.95513675216586	6.43514975679655	8.56718756168529	6.65630406477017	6.25925828390658	6.29046883296434	6.17824026499929	7.21568056385138	8.02742235659415	9.04743417433148	6.16620216112788	9.63352242866919	8.00888617463948	9.1810661641777	8.46315904958414	10.5668895776857	8.21277709712564	5.89501747551601	5.43168039449202	10.2930842490797	12.2883	21.2143	29.5075
LCS_519	-448.069378761734	1557.41726553608	1109.34788677435	0.719421950979402	3.42949854862873	7.32571464927174	9.65580309697647	7.35346901577883	5.16517624013967	7.88168810792236	10.8211204740287	6.92633275873975	8.59116517112395	8.53598616129664	7.79136744677464	4.50701125294377	5.70304923886631	5.4573991166911	3.72111545857882	5.42164847499629	6.71441516995135	7.28926932484185	5.83463993120576	8.87035284527076	6.14745633907943	3.4517726421955	6.14535943619592	5.58343529856386	8.73186107180399	6.92755827569574	5.63533578959474	8.7359972602877	7.01627419725706	7.1132422749759	3.50297135313531	8.21970901257933	5.8285602572381	5.56612149819056	6.33447800080909	6.29500142507021	8.13793155545665	4.72847353199547	8.21020040422949	7.6322767353831	5.80151247533211	4.50138068124207	6.46707546259475	3.09252886829183	5.94384687784557	11.5662219941344	6.37030784618206	7.89165702607509	8.64928244571254	6.35249593231683	6.84259613809845	7.57484584442617	5.09638516544972	6.22145558213101	5.50594693502373	4.7556217108131	8.91746538582573	7.77385014488216	6.91385164932138	6.29775863021616	8.31625691426714	6.46931539208126	6.75649124715355	6.08939464699966	6.26725246468844	7.83066554125136	8.42275754124085	10.2380298981284	7.1444558344988	10.290619307204	8.02254470656025	9.40963132623972	7.55993014262667	10.2991337286266	7.19933929936151	5.93316964932894	4.87533027381721	10.7443297180064	17.1308	21.8431	29.7594
LCS_520	-1536.51292492728	1996.73102208341	460.218097156136	0.782240663567048	3.4260597300915	6.42670158878234	8.80236683565435	6.88369675503304	5.66858864104858	7.6888557388039	11.5590820540896	5.80281223922134	8.40918529126633	8.17358046756475	7.65825789985703	5.06443028516554	10.2634024032479	5.94439884909946	3.93412520850594	5.68696634064004	5.67731782161066	7.17297004333538	5.97718908545262	10.0232042671772	6.78250432711716	3.64471805243792	6.23146688951358	5.35821264742011	8.59275032404303	7.13689965371443	5.07227965482199	8.87439474971432	7.71942432858063	7.06858174486279	3.34797228698504	8.1402699176161	5.82631438723649	8.45289348656502	6.2720074473857	6.26549382836332	8.6041284028591	4.42618072577146	8.52118794903356	5.45221135450925	6.18610538921668	3.67853797917924	6.20132690476613	2.92139701227012	9.82169445348869	10.889835774084	6.7565764252524	7.50889660273031	9.94430678745518	6.51946138952733	6.80475663715557	6.7100211772902	5.27149371665288	5.75515433870667	6.4511427882768	4.82516467895509	8.11073461174207	7.90934555646729	7.11049578663251	6.46539594585375	8.24400529412823	6.80044304925988	6.71366602505832	6.12213184762516	6.24557128185824	7.83411035710084	7.92381038885292	9.91601138008515	6.37658691123485	8.90452201384624	7.71904260318738	9.43232002128569	7.87477053730819	9.7393155474874	7.66609633969554	5.7093342517431	5.12255872348299	10.0820317996285	16.7189	18.2108	26.8717
LCS_524	-129.243492455974	1304.92145980273	1175.67796734676	0.712625254396935	4.31101833899038	6.91001860423089	8.49362295051696	6.76215758160169	6.03840394038552	7.04331317619071	8.57862272821405	7.2289955979121	7.9586163395171	6.31564589655236	7.66083719499658	4.37348067772482	7.63609169003985	5.63369335006817	3.59861466332365	5.41927213340216	5.48438638080235	6.85376090834992	5.81694162926289	9.46551445378531	6.80901725700342	3.66041551533641	6.44275376277109	5.3643812285515	7.14445493203151	6.88992621789404	5.98445337256406	8.87609862184634	7.61291687580229	6.64086487389508	4.12590609652247	7.97009268781684	5.64256788455946	6.43578315630934	6.63783559761568	6.03548503971359	8.26756542822156	4.55327919006825	7.5731566873608	4.21848041940466	5.8587512504917	3.54372976909337	6.420589357411	2.89430328424762	5.697825599747	7.19639666573914	6.83700888981685	7.63114229038237	7.61077150670839	6.88745845901105	7.60492309890906	6.6765514941822	5.42489550460351	6.78353696035753	5.42911669616071	4.90944310763713	8.03625736902602	8.8233830177577	6.998264469171	6.64111259150962	8.5169356783252	7.39024571658342	6.88672625972008	6.54131643741016	6.90360416439648	8.77752543433461	8.54932333751505	9.97237019177954	6.55907043883156	9.54169807808337	8.21289171294839	9.66837651775701	8.58931654789716	10.2924795209007	7.4327855316166	5.75068234131714	5.02246429238618	10.6374000536223	15.2434	22.2177	30.2907
LCS_525	-986.465069122892	1103.26123194575	116.796162822854	0.812638118520169	3.96662811667722	6.95777441746217	8.73894418078408	7.40300841165016	7.16779918842461	7.45902278465362	11.4789508154771	6.06745544096151	7.8882765070423	7.07092542544319	8.73146850772838	5.19996473826702	10.2045599275544	5.73733275546443	4.36189071216952	5.00806431957636	5.70834630564741	8.30542714088902	5.98332093560116	9.88217881669028	6.79004015433206	3.62020198375375	6.51263904417655	5.38302819313965	8.84082068694799	7.23423731859781	5.5859105815492	9.68183786761578	8.01132025177449	7.22718999624954	3.51106567175432	7.84660487031109	5.75527269360015	8.11407091886285	5.82699019693312	6.71980992903185	8.8272319097145	4.56090300399204	6.5054242857702	4.6118652462003	6.31399316872582	3.7064565523612	6.26717661334369	3.40390287706075	4.45313697790127	11.0345215639899	6.81113844647955	7.50020159593522	8.68519034930613	6.83479826254161	6.95580828649758	6.02396645364967	5.56932998370996	5.68540466574153	6.30038584689168	4.89554000213877	8.25011752197736	8.84355858730303	7.34163115104539	6.7789839740095	8.04445834496422	6.56234406090927	5.85481017119568	5.55381759861129	6.37574851841725	7.12315946385358	7.97913044101239	9.67187037430981	6.53220213578269	8.02744133779254	7.33188474959236	9.63561248194661	8.11221713689212	9.85257120057702	7.53516351248704	5.74303151846915	5.66422310089043	9.32648306236319	16.2879	22.5889	28.2822
LCS_527	-172.869873190638	2568.46854896596	2395.59867577532	0.576274704048085	3.42987615007132	6.66883749812974	9.50837797948528	7.28403753505053	7.02514958928211	7.20884484351465	11.9151902670606	7.54148004842804	7.29196893725714	8.48277165287141	8.22231879636857	4.93545279314654	11.1304103208736	5.5437214264785	3.63884324808099	4.98642528005761	6.30612101814525	7.22889988557771	5.39827504538938	9.86867219690016	6.54208337018802	3.71457709885754	6.16839665639719	5.75301265899784	8.5124721255495	6.77179146351625	6.06897017895438	9.31401712649974	8.34199657982688	7.1382470443396	3.68383135484032	8.25702058280706	5.45928599354402	9.16466135360699	5.66905676736895	6.94377106576871	9.06666531580544	4.70580636061881	6.56247453150801	5.52815546041972	5.56102804465421	3.90375385115298	6.52903661209316	3.12430647525306	10.320032701607	11.6600614544768	6.73599838499003	8.23941809485997	10.6982131071171	6.77212689269167	7.25753470354867	7.32956381165395	5.24624296746033	7.4530851581576	6.12581269943651	4.50088776967529	7.70761334444375	8.51404121377159	7.20777544182929	6.31303881898488	7.82685505922246	7.44671373211945	6.13545203534042	5.90867720787745	6.69780682497968	7.75565634023853	8.14667933566822	9.91733139312348	6.38573072236127	9.3457961337537	7.7416605982576	9.88200211578705	8.00234120053291	10.0230058978948	7.93013324731109	6.07045152916015	5.23178649241833	10.3434540788292	17.6022	21.8998	29.4535
LCS_528	-253.908643110841	4462.34285362128	4208.43421051044	0.34107459294862	3.85187787325487	6.21225508005919	7.46937435072931	6.8791052634652	5.93051378612202	6.05449651927723	5.88631936307574	6.59547259250448	5.28363013054139	5.00836514116901	7.77040283865566	4.94236612830409	5.17899823999696	6.00003863298208	3.9492994274185	5.0871977205961	6.32462145336184	6.88217622215297	5.49323290799654	3.92271887628009	6.14230058597603	3.90961171339262	6.46406545528136	5.0878831050984	7.19789269221202	6.79037026291229	4.78713082373111	8.45287510496812	6.27332021381421	5.14395229334651	4.70002262478624	5.77701260741546	5.26295165064627	4.95404572423836	5.67734234463621	5.63629297274418	5.30920278711935	4.09414613387573	6.92607969119737	5.68465665424362	5.78766732962303	3.70380906435187	6.34985151926424	3.75454253722948	3.92265371056634	5.5562003380318	7.9442590090563	6.3493522479032	4.65433111342216	6.8509058042369	6.71395683400164	6.67518628425352	5.48209599903047	6.35122094157197	5.60835456045589	4.53710703081501	7.60518416520472	7.31764385728447	6.93378635055971	6.80590451587282	7.44492625797547	6.39361667288158	6.06242413109332	5.59824729388005	6.46695227399107	7.37323383456202	8.37799096786962	9.84228746852504	6.1312058931884	8.87641396544976	6.92843600175968	8.64782797081152	7.49746636798072	9.58810869411133	6.92877326149912	5.79599592467767	5.59951909110189	9.84177517182362	13.9643	20.111	27.0252
LCS_529	-1683.00775373879	386.884725608618	-1296.12302813017	0.915224593848394	3.49237934737281	7.45294417708029	8.97389501427684	7.39729479871387	5.28752531086733	9.44406335259104	11.310307923229	5.82967157610605	7.84300872381368	9.07815520527542	7.88333039312887	4.5161993828641	11.1095057892804	5.68258584864232	3.75824231997661	4.75725014902601	6.50793786496944	7.09475644091805	5.69101494059832	8.2497094462582	6.31448811173023	3.60285606735853	6.55408474590089	6.35639952221109	8.47797708985334	6.88411813882727	6.09963601810864	9.60625355813472	7.58056045378625	6.35641985896199	3.3076734499191	8.24841228123434	5.52671220718094	8.9844257466466	5.73517001388466	6.39986273611317	8.88656122765289	5.79217257943439	7.75919324646902	5.70817277778977	5.81828868259008	4.22042987147416	6.60107033611015	3.50915012995151	11.0987148553286	10.8518185829523	6.24455710556506	9.25130894316705	9.77669511013	6.59132085578298	6.65978760603346	7.4427753381598	5.52117515454245	8.60535245886031	5.98217774618207	4.71825731052773	8.09451990325491	8.21810470342065	7.41370957882653	6.65584280236151	8.26377800229047	7.38690353324908	6.10492186895153	5.85375989959076	6.12380850569469	9.1072232074286	7.95061586861162	9.88100282256634	5.88293361691124	9.37311037273091	7.66698764302237	9.3352825669774	8.28968731152506	9.94801596647525	7.81699785469577	6.13009310443388	5.0573572665909	9.87862457638723	12.2883	20.3815	26.5797
LCS_530	-1722.81588282704	881.415951816198	-841.399931010843	0.886310772109038	3.35520377424953	7.02987100945376	9.85972607975587	6.7780171867669	5.20135759087625	8.89569418459459	7.38661059331355	7.36806338341954	7.97564971398596	8.00166935193856	8.65444530456228	4.6656282167883	7.44218178293697	5.36163782051757	3.60304626113459	4.86162842514935	6.18478550032173	7.14566087345089	5.60965755449013	9.37102499751164	5.88648864259523	3.58147747458298	5.92066030668932	5.76119882909246	8.65129903012654	7.39512291087941	5.7142899556666	9.07121219444724	8.0971005542908	7.20964667086057	3.46192255136701	7.45361206248974	5.55688490899467	6.55991545800272	7.12039957699895	5.70325092756866	8.45618126741278	5.19455094513459	7.99892302179607	6.17486057175222	5.95431475424631	4.11551021145898	6.31729145482039	3.26813299782395	3.96686254622286	7.78954313905016	6.21517075707662	8.38096934252904	7.07175016264077	6.19856814581377	7.1002853326736	7.0997950818808	5.86229545022752	7.63116387118305	6.54828479430969	4.58376854524054	8.49278186844605	8.31851583002146	7.36448565986217	6.13511250884677	9.00196314778735	6.91812816696143	6.98402523061422	6.54690279868774	6.54353969009306	8.66085316711287	8.57387030601909	10.0765831559388	6.59518907121646	9.91264301318114	7.51339183901707	9.08813463251788	8.90761069013988	10.0437683184533	7.30896413775631	5.69612092427213	4.91393232006314	10.7400524065655	12.2883	20.199	24.7491
LCS_536	968.628452432619	3163.35025632939	4131.97870876201	0.351602712982951	3.31816061402029	5.79810231874566	8.52734209531926	6.9518042003548	6.73881363114049	6.08683749544099	6.92915913492653	6.46530259239457	7.14628597703675	8.99283597431153	8.29362356704974	4.12884387577643	3.81621189668067	5.96326391554081	3.32868425983113	5.56115674474365	6.39632022875165	7.34016586062299	5.89360837824131	6.37754455267829	6.08259639287884	3.45748651330381	5.94012731907861	4.63092561220644	7.37448495289257	7.14354077544554	5.53662520502178	9.86093383229687	7.17146501948638	5.3970983248972	5.0832712193737	6.42707993734593	5.61287458285132	5.76247910791007	7.00058480255997	6.09439716835496	5.34178580261414	3.97714117672079	7.20966872865761	5.03550992797671	5.78469636016325	3.96646013629534	6.26598716393135	2.85436947191863	9.51867872331892	9.64489009854428	6.9382964343936	6.61869261950088	6.00568021801879	6.68465480519171	6.89476057348227	7.39582257677678	5.07700035422087	6.00638623839729	5.12547310344565	4.60222913392988	8.77714119640313	7.21043387586397	6.82810039401307	6.19744738043123	9.18901470167144	6.61485296725346	6.57532904196116	6.68865727429263	6.28758280354029	8.00809572881632	7.82681494047199	10.4628921203768	6.65326096429875	8.86617046644966	6.67720016243008	9.45029942664421	7.660071290901	10.5104376329215	7.62382687020127	5.97407769724642	4.73491653158143	10.5114394317431	13.6254	21.7527	26.0497
LCS_537	-374.365567996126	3921.32548775548	3546.95991975935	0.430599181892479	3.85940300797763	6.74486380901646	9.01234871343885	7.21917179447453	7.28433276696385	7.85589826783243	10.7554727803218	7.48119769251555	7.47527836990039	8.08285713606984	7.72558664777324	4.5027640877503	8.64084991325437	5.75538843471599	4.05680326150021	4.96142032934473	6.27368272551474	6.9592485946985	6.1227873726836	9.53467830948073	6.56622238945489	3.67810195471044	6.1419046423355	5.71735678953188	7.92873663255208	6.5429070267952	5.10328356722447	8.36173608830864	7.44792963747754	7.05198536703427	3.66467134960213	9.39121784468709	5.69372535079954	7.99280979047269	5.77662996462396	5.91420946671011	8.36867021408785	5.01810015775994	7.04841650603404	5.64620507211364	5.47596234398579	3.50418136179737	6.54724799320596	2.99111062222455	4.33871603634212	10.7008278992511	6.90965163577423	8.21272667050363	8.65785142340456	6.5920947890969	7.30310045843907	7.12262573293589	5.43963155063608	7.03782098699634	5.39390981454955	4.73893445925831	7.67040598544346	7.72958290741686	6.37847927452288	6.3619410528445	7.85011313309405	7.22545428218967	6.28127089884612	6.54784257829151	6.69868802519463	7.36725091779062	8.15300600275886	10.0086316317546	7.01879282431761	9.10926706644262	7.36455231637069	9.65202813268895	7.67237234029488	9.52962097819292	6.81692516219734	6.07594322311623	5.08792770088427	10.3383770657676	17.9416	21.1211	26.6884
LCS_539	-1246.96105932859	571.711710387345	-675.249348941243	0.874753991438372	3.49547510339874	6.72672512643649	9.17457245873402	6.92829794745802	6.403687950965	9.4726681550206	11.7073977486505	6.23233645034208	7.72584604972414	6.97401625707188	7.36436492253804	5.05252272105429	10.9105153852739	5.74025946714207	3.98668088282633	4.94425293950823	5.99905435230145	7.13596634830982	5.60933065595713	10.3950133299002	7.01584327233824	3.58894811586002	6.29777937856161	6.33554363948554	8.23755706355047	6.76404279581066	5.60218770041214	9.3958987963042	7.86555592381308	7.39031138145618	3.42813702129366	8.15232239029617	5.62641488921466	8.54137468771243	5.86483269947525	6.39081480484108	9.03096294518372	5.81688517689055	7.57152343516002	4.54020072020737	5.84652201066511	3.41518810422154	6.53051098203713	3.05524954372549	10.0984087494383	11.45165144228	6.7500800813755	8.82947555002201	10.3417197417408	6.65499118744583	6.85161672252571	7.18419015585366	5.59031206868433	6.32201237988407	5.72147665105119	4.65719505831465	8.21710845302657	8.31713412801996	7.1245392472841	6.6176339635699	7.74552308538579	6.43966036250524	5.99551807745446	6.62568928391453	6.2360351443244	7.77164213422231	7.91770267913145	9.66310650430106	6.57633150043581	9.58368521802757	7.77463497099832	9.39511271063329	7.79909250757776	9.55851127552724	7.01580192204861	5.3791430637539	5.52038184958736	9.95087598641828	19.1186	23.3458	29.8821
